320101,南京市轄區,Nanjing shixiaqu,Nanjing shixiaqu,3,,
320102,南京﹕玄武區,Nanjing: Xuanwu qu,Nanjing: Xuanwu qu,3,,
320104,南京﹕秦淮區,Nanjing: Qinhuai qu,Nanjing: Qinhuai qu,3,,
320105,建邺区,,,3,32.0303719,118.7094319
320106,鼓楼区,,,3,26.0866676,119.2775023
320111,浦口区,,,3,32.0472699,118.5674787
320113,南京﹕棲霞區,Nanjing: Qixia qu,Nanjing: Qixia qu,3,,
320114,南京﹕雨花台區,Nanjing: Yuhuatai qu,Nanjing: Yuhuatai qu,3,,
320115,江宁区,,,3,31.8691572,118.8029873
320116,六合区,,,3,32.3909786,118.8239944
320117,溧水区,,,3,,
320118,高淳区,,,3,,
320200,無錫市,Wuxi shi,Wuxi shi,2,,
320201,無錫市轄區,Wuxi shixiaqu,Wuxi shixiaqu,3,,
320202,無錫﹕崇安區,Wuxi: Chong'an qu,Wuxi: Chong'an qu,3,,
320203,無錫﹕南長區,Wuxi: Nanchang qu,Wuxi: Nanchang qu,3,,
320204,無錫﹕北塘區,Wuxi: Beitang qu,Wuxi: Beitang qu,3,,
320205,锡山区,,,3,31.5887444,120.3573382
320206,惠山区,,,3,31.6810314,120.2984476
320211,滨湖区,,,3,31.5218127,120.2945638
320281,江陰市,Jiangyin shi,Jiangyin shi,3,,
320282,宜興市,Yixing shi,Yixing shi,3,,
320300,徐州市,Xuzhou shi,Xuzhou shi,2,34.2916600,118.3506918
320301,徐州市轄區,Xuzhou shixiaqu,Xuzhou shixiaqu,3,,
320302,徐州﹕鼓樓區,Xuzhou: Gulou qu,Xuzhou: Gulou qu,3,,
320303,云龙区,,,3,34.2489603,117.2305262
320305,徐洲﹕賈汪區,Xuzhou: Jiawang qu,Xuzhou: Jiawang qu,3,,
320311,泉山区,,,3,34.2440559,117.1941662
320312,铜山区,,,3,,
320321,豐縣,Feng xian,Feng xian,3,,
320322,沛縣,Pei xian,Pei xian,3,,
320324,睢寧,Suining,Suining,3,,
320381,新沂市,Xinyi shi,Xinyi shi,3,34.3692900,118.3543932
320382,邳州市,Pizhou shi,Pizhou shi,3,34.3912494,117.8877747
320400,常州市,Changzhou shi,Changzhou shi,2,31.7558405,119.9392140
320401,常州市轄區,Changzhou shixiaqu,Changzhou shixiaqu,3,,
320402,常州﹕天寧區,Changzhou: Tianning qu,Changzhou: Tianning qu,3,,
320404,钟楼区,,,3,31.7823108,119.9482799
320405,常州﹕戚墅堰區,Changzhou: Qishuyan qu,Changzhou: Qishuyan qu,3,,
320411,新北区,,,3,31.8304798,119.9714327
320412,武进区,,,3,31.7012158,119.9422073
320481,溧陽市,Liyang shi,Liyang shi,3,,
320482,金壇市,Jintan shi,Jintan shi,3,,
320500,蘇州市,Suzhou shi,Suzhou shi,2,,
320501,蘇州市轄區,Suzhou shixiaqu,Suzhou shixiaqu,3,,
320505,虎丘区,,,3,31.2953019,120.5734599
320506,吴中区,,,3,31.2625855,120.6322968
320507,相城区,,,3,31.3690464,120.6425643
320508,姑苏区,,,3,,
320509,吴江区,,,3,,
320581,常熟市,Changshu shi,Changshu shi,3,31.6625046,120.8336878
320582,張家港市,Zhangjiagang shi,Zhangjiagang shi,3,,
320583,昆山市,Kunshan shi,Kunshan shi,3,31.3199693,120.9802222
320585,太倉市,Taicang shi,Taicang shi,3,,
320600,南通市,Nantong shi,Nantong shi,2,31.9542742,120.9084785
320601,南通市轄區,Nantong shixiaqu,Nantong shixiaqu,3,,
320602,崇川区,,,3,32.0099592,120.8568835
320611,港闸区,,,3,32.0312814,120.8181524
320612,通州区,,,3,,
320621,海安,Hai'an,Hai'an,3,,
320623,如東,Rudong,Rudong,3,,
320681,啟東市,Qidong shi,Qidong shi,3,,
320682,如皋市,Rugao shi,Rugao shi,3,32.2431962,120.5900681
320684,海门市,,,3,31.9365578,121.3005102
320700,連雲港市,Lianyungang shi,Lianyungang shi,2,,
320701,連雲港市轄區,Lianyungang shixiaqu,Lianyungang shixiaqu,3,,
320703,連雲港﹕連雲區,Lianyungang: Lianyun qu,Lianyungang: Lianyun qu,3,,
320705,新浦区,,,3,34.6053516,119.1763079
320706,海州区,,,3,34.5699947,119.1312361
320721,贛榆,Ganyu,Ganyu,3,,
320722,東海,Donghai,Donghai,3,,
320723,灌雲,Guanyun,Guanyun,3,,
320724,灌南县,,,3,34.2173649,119.4694841
320800,淮安市,,,2,33.6033250,119.0566492
320801,淮陰市轄區,Huaiyin shixiaqu,Huaiyin shixiaqu,3,,
320802,淮陰﹕清河區,Huaiyin: Qinghe qu,Huaiyin: Qinghe qu,3,,
320803,淮安区,,,3,,
320804,淮阴区,,,3,33.6318795,119.0346873
320811,淮陰﹕ 清浦區,Huaiyin: Qingpu qu,Huaiyin: Qingpu qu,3,,
320826,漣水,Lianshui,Lianshui,3,,
320829,洪澤,Hongze,Hongze,3,,
320830,盱眙县,,,3,32.8722686,118.5797981
320831,金湖,Jinhu,Jinhu,3,,
320900,鹽城市,Yancheng shi,Yancheng shi,2,,
320901,鹽城市轄區,Yancheng shixiaqu,Yancheng shixiaqu,3,,
320902,亭湖区,,,3,33.4217529,120.1525033
320903,盐都区,,,3,33.2763144,120.0449896
320921,響水,Xiangshui,Xiangshui,3,,
320922,濱海,Binhai,Binhai,3,,
320923,阜寧,Funing,Funing,3,,
320924,射陽,Sheyang,Sheyang,3,,
320925,建湖,Jianhu,Jianhu,3,,
320981,東台市,Dongtai shi,Dongtai shi,3,,
320982,大丰市,,,3,33.2444573,120.5613256
321000,揚州市,Yangzhou shi,Yangzhou shi,2,,
321001,揚州市轄區,Yangzhou shixiaqu,Yangzhou shixiaqu,3,,
321002,鹽洲﹕廣陵區,Yangzhou:  Guangling qu,Yangzhou:  Guangling qu,3,,
321003,邗江区,,,3,32.4396968,119.4984519
321012,江都区,,,3,,
321023,寶應,Baoying,Baoying,3,,
321081,儀征市,Yizheng shi,Yizheng shi,3,,
321084,高郵市,Gaoyou shi,Gaoyou shi,3,,
321100,鎮江市,Zhenjiang shi,Zhenjiang shi,2,,
321101,鎮江市轄區,Zhenjiang shixiaqu,Zhenjiang shixiaqu,3,,
321102,京口区,,,3,32.1980945,119.4694734
321111,润州区,,,3,32.1980945,119.4694734
321112,丹徒区,,,3,32.1318583,119.4338429
321181,丹陽市,Danyang shi,Danyang shi,3,,
321182,揚中市,Yangzhong shi,Yangzhong shi,3,,
321183,句容市,,,3,31.9222803,119.1741621
321200,泰州市,,,2,32.3599442,119.9118340
321201,市辖区,City area,,3,,
321202,海陵区,,,3,32.4910402,119.9194193
321203,高港区,,,3,32.3182735,119.8816752
321204,姜堰区,,,3,,
321281,兴化市,,,3,32.9444370,119.9746943
321282,靖江市,,,3,32.0363656,120.2898109
321283,泰兴市,,,3,32.1710991,120.1401114
321300,宿迁市,Suqian,,2,33.9624939,118.2752788
321301,市辖区,City area,,3,,
321302,宿城区,,,3,33.9422029,118.2914150
321311,宿豫区,,,3,33.9472138,118.3305430
321322,沭阳县,,,3,34.1145316,118.7687624
321323,泗阳县,,,3,33.7211183,118.7036598
321324,泗洪县,,,3,33.4590770,118.2164204
330000,浙江省,Zhejiang,,1,30.2659950,120.1592484
330100,杭州市,Hangzhou shi,Hangzhou shi,2,30.2739768,120.1729739
330101,杭州市轄區,Hangzhou shixiaqu,Hangzhou shixiaqu,3,,
330102,杭州﹕上城區,Hangzhou: Shangcheng qu,Hangzhou: Shangcheng qu,3,,
330103,杭州﹕下城區,Hangzhou: Xiacheng qu,Hangzhou: Xiacheng qu,3,,
330104,杭州﹕江干區,Hangzhou: Jianggan qu,Hangzhou: Jianggan qu,3,,
330105,杭州﹕拱墅區,Hangzhou: Gongshu qu,Hangzhou: Gongshu qu,3,,
330106,杭州﹕西湖區,Hangzhou: Xihu qu,Hangzhou: Xihu qu,3,,
330108,滨江区,,,3,30.1910232,120.1767182
330109,萧山区,,,3,30.1180508,120.2308345
330110,余杭区,,,3,30.3620169,120.0172019
330122,桐廬,Tonglu,Tonglu,3,,
330127,淳安,Chun'an,Chun'an,3,,
330182,建德市,Jiande shi,Jiande shi,3,29.4896382,119.3368542
330183,富陽市,Fuyang shi,Fuyang shi,3,,
330185,临安市,,,3,30.1960215,119.3662834
330200,寧波市,Ningbo shi,Ningbo shi,2,,
330201,寧波市轄區,Ningbo shixiaqu,Ningbo shixiaqu,3,,
330203,寧波﹕海曙區,Ningbo: Haishu qu,Ningbo: Haishu qu,3,,
330204,寧波﹕江東區,Ningbo: Jiangdong qu,Ningbo: Jiangdong qu,3,,
330205,寧波﹕江北區,Ningbo: Jiangbei qu,Ningbo: Jiangbei qu,3,,
330206,北仑区,,,3,29.8606040,121.8959069
330211,寧波﹕鎮海區,Ningbo: Zhenhai qu,Ningbo: Zhenhai qu,3,,
330212,鄞州区,,,3,29.7843992,121.5065467
330225,象山,Xiangshan,Xiangshan,3,,
330226,寧海,Ninghai,Ninghai,3,,
330281,余姚市,Yuyao shi,Yuyao shi,3,29.9681800,121.1734807
330282,慈溪市,Cixi shi,Cixi shi,3,30.1826396,121.3419986
330283,奉化市,Fenghua shi,Fenghua shi,3,29.5906809,121.4146328
330300,溫州市,Wenzhou shi,Wenzhou shi,2,,
330301,溫州市轄區,Wenzhou shixiaqu,Wenzhou shixiaqu,3,,
330302,鹿城区,,,3,28.0644256,120.5964625
330303,溫州﹕龍灣區,Wenzhou: Longwan qu,Wenzhou: Longwan qu,3,,
330304,溫州﹕甌海區,Wenzhou: Ouhai qu,Wenzhou: Ouhai qu,3,,
330322,洞頭,Dongtou,Dongtou,3,,
330324,永嘉,Yongjia,Yongjia,3,,
330326,平陽,Pingyang,Pingyang,3,,
330327,蒼南,Cangnan,Cangnan,3,,
330328,文成,Wencheng,Wencheng,3,,
330329,泰順,Taishun,Taishun,3,,
330381,瑞安市,Rui'an shi,Rui'an shi,3,27.8279756,120.4757953
330382,乐清市,,,3,28.2535863,121.0228050
330400,嘉興市,Jiaxing shi,Jiaxing shi,2,,
330401,嘉興市轄區,Jiaxing shixiaqu,Jiaxing shixiaqu,3,,
330402,南湖区,,,3,30.7201727,120.8170474
330411,秀洲区,,,3,30.7780222,120.6755877
330421,嘉善,Jiashan,Jiashan,3,,
330424,海鹽,Haiyan,Haiyan,3,,
330481,海寧市,Haining shi,Haining shi,3,,
330482,平湖市,Pinghu shi,Pinghu shi,3,30.7172396,121.1084640
330483,桐乡市,,,3,30.6384936,120.4834771
330500,湖州市,Huzhou shi,Huzhou shi,2,30.7845020,120.1790035
330501,湖州市轄區,Huzhou shixiaqu,Huzhou shixiaqu,3,,
330502,吴兴区,,,3,30.8572161,120.1258421
330503,南浔区,,,3,30.7704725,120.2778697
330521,德清,Deqing,Deqing,3,,
330522,長興,Changxing,Changxing,3,,
330523,安吉,Anji,Anji,3,,
330600,紹興市,Shaoxing shi,Shaoxing shi,2,,
330601,紹興市轄區,Shaoxing shixiaqu,Shaoxing shixiaqu,3,,
330602,紹興﹕越城區,Shaoxing: Yuecheng qu,Shaoxing: Yuecheng qu,3,,
330621,紹興,Shaoxing,Shaoxing,3,,
330624,新昌,Xinchang,Xinchang,3,,
330681,諸暨市,Zhuji shi,Zhuji shi,3,,
330682,上虞市,Shangyu shi,Shangyu shi,3,29.9873804,120.8835125
330683,嵊州市,,,3,29.5790836,120.7863736
330700,金華市,Jinhua shi,Jinhua shi,2,,
330701,金華市轄區,Jinhua shixiaqu,Jinhua shixiaqu,3,,
330702,金華﹕婺城區,Jinhua: Wucheng qu,Jinhua: Wucheng qu,3,,
330703,金东区,,,3,29.0994051,119.6930838
330723,武義,Wuyi,Wuyi,3,,
330726,浦江,Pujiang,Pujiang,3,,
330727,磐安,Pan'an,Pan'an,3,,
330781,蘭溪市,Lanxi shi,Lanxi shi,3,,
330782,義烏市,Yiwu shi,Yiwu shi,3,,
330783,東陽市,Dongyang shi,Dongyang shi,3,,
330784,永康市,Yongkang shi,Yongkang shi,3,28.9298854,120.1194584
330800,衢州市,Quzhou shi,Quzhou shi,2,28.9771440,118.9255428
330801,衢州市轄區,Quzhou shixiaqu,Quzhou shixiaqu,3,,
330802,衢州﹕柯城區,Quzhou: Kecheng qu,Quzhou: Kecheng qu,3,,
330803,衢江区,,,3,28.9805228,118.9590490
330822,常山,Changshan,Changshan,3,,
330824,開化,Kaihua,Kaihua,3,,
330825,龍游,Longyou,Longyou,3,,
330881,江山市,Jiangshan shi,Jiangshan shi,3,28.7372400,118.6270022
330900,舟山市,Zhoushan shi,Zhoushan shi,2,30.0275164,122.1062672
330901,舟山市轄區,Zhoushan shixiaqu,Zhoushan shixiaqu,3,,
330902,舟山﹕定海區,Zhoushan: Dinghai qu,Zhoushan: Dinghai qu,3,,
330903,舟山﹕普陀區,Zhoushan: Putuo qu,Zhoushan: Putuo qu,3,,
330921,岱山,Daishan,Daishan,3,,
330922,嵊泗,Shengsi,Shengsi,3,,
331000,台州市,Taizhou shi,Taizhou shi,2,28.6270212,121.2136173
331001,台州市轄區,Taizhou shixiaqu,Taizhou shixiaqu,3,,
331002,台州﹕椒江區,Taizhou: Jiaojiang qu,Taizhou: Jiaojiang qu,3,,
331003,台州﹕黃岩區,Taizhou: Huangyan qu,Taizhou: Huangyan qu,3,,
331004,台州﹕路橋區,Taizhou: Luqiao qu,Taizhou: Luqiao qu,3,,
331021,玉环县,,,3,28.1711451,121.3446379
331022,三门县,,,3,29.0228330,121.4644897
331023,天台县,,,3,29.1445433,120.9760809
331024,仙居县,,,3,28.7327620,120.6256342
331081,温岭市,,,3,28.3849255,121.4189994
331082,临海市,,,3,28.8488922,121.1184464
331100,丽水市,Lishui,,2,28.4518359,119.9164259
331101,市辖区,City area,,3,,
331102,莲都区,,,3,28.4458363,119.9127030
331121,青田县,,,3,28.1398821,120.2894354
331122,缙云县,,,3,28.6584233,120.0918853
331123,遂昌县,,,3,28.5920395,119.2762470
331124,松阳县,,,3,28.4491380,119.4820261
331125,云和县,,,3,28.1158020,119.5734036
331126,庆元县,,,3,27.6192276,119.0625072
331127,景宁畲族自治县,,,3,27.9733493,119.6358669
331181,龙泉市,,,3,28.0744132,119.1418147
340000,安徽省,Anhui,,1,31.8632545,117.2757034
340100,合肥市,Hefei shi,Hefei shi,2,31.7956434,117.2591507
340101,合肥市轄區,Hefei shixiaqu,Hefei shixiaqu,3,,
340102,瑶海区,,,3,31.8579493,117.3095870
340103,庐阳区,,,3,31.8786418,117.2646010
340104,蜀山区,,,3,31.8512513,117.2605455
340111,包河区,,,3,31.8800539,117.2826684
340121,長豐,Changfeng,Changfeng,3,,
340122,肥东县,,,3,31.9207413,117.6032138
340123,肥西县,,,3,31.7553387,117.0665145
340124,庐江县,,,3,,
340181,巢湖市,,,3,,
340200,蕪湖市,Wuhu shi,Wuhu shi,2,,
340201,蕪湖市轄區,Wuhu shixiaqu,Wuhu shixiaqu,3,,
340202,蕪湖﹕鏡湖區,Wuhu: Jinghu qu,Wuhu: Jinghu qu,3,,
340203,弋江区,,,3,31.3115917,118.3729649
340207,蕪湖﹕鳩江區,Wuhu: Jiujiang qu,Wuhu: Jiujiang qu,3,,
340208,三山区,,,3,31.2238852,118.2348204
340221,蕪湖,Wuhu,Wuhu,3,,
340222,繁昌,Fanchang,Fanchang,3,,
340223,南陵,Nanling,Nanling,3,,
340225,无为县,,,3,,
340300,蚌埠市,Bengbu shi,Bengbu shi,2,32.9468409,117.3585105
340301,蚌埠市轄區,Bengbu shixiaqu,Bengbu shixiaqu,3,,
340302,龙子湖区,,,3,32.9430144,117.3937869
340303,蚌山区,,,3,32.9441939,117.3676193
340304,禹会区,,,3,32.9333619,117.3531461
340311,淮上区,,,3,32.9642338,117.3600340
340321,懷遠,Huaiyuan,Huaiyuan,3,,
340322,五河,Wuhe,Wuhe,3,,
340323,固鎮,Guzhen,Guzhen,3,,
340400,淮南市,Huainan shi,Huainan shi,2,32.6496737,117.0385337
340401,淮南市轄區,Huainan shixiaqu,Huainan shixiaqu,3,,
340402,淮南﹕大通區,Huainan: Datong qu,Huainan: Datong qu,3,,
340403,淮南﹕田家庵區,Huainan: Tianjia'an qu,Huainan: Tianjia'an qu,3,,
340404,淮南﹕謝家集區,Huainan: Xiejiaji qu,Huainan: Xiejiaji qu,3,,
340405,淮南﹕八公山區,Huainan: Bagongshan qu,Huainan: Bagongshan qu,3,,
340406,淮南﹕潘集區,Huainan: Panji qu,Huainan: Panji qu,3,,
340421,鳳台,Fengtai,Fengtai,3,,
340500,馬鞍山市,Ma'anshan shi,Ma'anshan shi,2,,
340501,馬鞍山市轄區,Ma'anshan shixiaqu,Ma'anshan shixiaqu,3,,
340503,馬鞍山﹕花山區,Ma'anshan: Huashan qu,Ma'anshan: Huashan qu,3,,
340504,馬鞍山﹕雨山區,Ma'anshan: Yushan qu,Ma'anshan: Yushan qu,3,,
340506,博望区,,,3,,
340521,當涂,Dangtu,Dangtu,3,,
340522,含山县,,,3,,
340523,和县,,,3,,
340600,淮北市,Huaibei shi,Huaibei shi,2,34.0187497,116.8862915
340601,淮北市轄區,Huaibei shixiaqu,Huaibei shixiaqu,3,,
340602,淮北﹕杜集區,Huaibei: Duji qu,Huaibei: Duji qu,3,,
340603,淮北﹕相山區,Huaibei: Xiangshan qu,Huaibei: Xiangshan qu,3,,
340604,淮北﹕烈山區,Huaibei: Lieshan qu,Huaibei: Lieshan qu,3,,
340621,濉溪,Suixi,Suixi,3,,
340700,銅陵市,Tongling shi,Tongling shi,2,,
340701,銅陵市轄區,Tongling shixiaqu,Tongling shixiaqu,3,,
340702,銅陵﹕銅官山區,Tongling: Tongguanshan qu,Tongling: Tongguanshan qu,3,,
340703,銅陵﹕獅子山區,Tongling: Shizishan qu,Tongling: Shizishan qu,3,,
340711,銅陵﹕郊區,Tongling: Jiaoqu,Tongling: Jiaoqu,3,,
340721,銅陵,Tongling,Tongling,3,,
340800,安慶市,Anqing shi,Anqing shi,2,,
340801,安慶市轄區,Anqing shixiaqu,Anqing shixiaqu,3,,
340802,安慶﹕迎江區,Anqing: Yingjiang qu,Anqing: Yingjiang qu,3,,
340803,安慶﹕大觀區,Anqing: Daguan qu,Anqing: Daguan qu,3,,
340811,宜秀区,,,3,30.5357340,117.0535862
340822,懷寧,Huaining,Huaining,3,,
340823,樅陽,Zongyang,Zongyang,3,,
340824,潛山,Qianshan,Qianshan,3,,
340825,太湖,Taihu,Taihu,3,,
340826,宿松,Susong,Susong,3,,
340827,望江,Wangjiang,Wangjiang,3,,
340828,岳西,Yuexi,Yuexi,3,,
340881,桐城市,,,3,30.9636722,116.9198513
341000,黃山市,Huangshan shi,Huangshan shi,2,,
341001,黃山市轄區,Huangshan shixiaqu,Huangshan shixiaqu,3,,
341002,黃山﹕屯溪區,Huangshan: Tunxi qu,Huangshan: Tunxi qu,3,,
341003,黃山﹕黃山區,Huangshan: Huangshan qu,Huangshan: Huangshan qu,3,,
341004,黃山﹕徽州區,Huangshan: Huizhou qu,Huangshan: Huizhou qu,3,,
341021,歙縣,She xian,She xian,3,,
341022,休寧,Xiuning,Xiuning,3,,
341023,黟縣,Yi xian,Yi xian,3,,
341024,祁門,Qimen,Qimen,3,,
341100,滁州市,Chuzhou shi,Chuzhou shi,2,32.3080456,118.3084095
341101,滁州市轄區,Chuzhou shixiaqu,Chuzhou shixiaqu,3,,
341102,滁州﹕瑯琊區,Chuzhou: Langya qu,Chuzhou: Langya qu,3,,
341103,滁州﹕南譙區,Chuzhou: Nanqiao qu,Chuzhou: Nanqiao qu,3,,
341122,來安,Lai'an,Lai'an,3,,
341124,全椒,Quanjiao,Quanjiao,3,,
341125,定遠,Dingyuan,Dingyuan,3,,
341126,鳳陽,Fengyang,Fengyang,3,,
341181,天長市,Tianchang shi,Tianchang shi,3,,
341182,明光市,Mingguang shi,Mingguang shi,3,32.7770908,117.9892695
341200,阜阳市,,,2,32.9082531,115.8268189
341201,市辖区,City area,,3,,
341202,颍州区,,,3,32.8834705,115.8069384
341203,颍东区,,,3,32.9124774,115.8566880
341204,颍泉区,,,3,32.9248159,115.8074212
341221,临泉县,,,3,33.0645806,115.2579439
341222,太和县,,,3,33.1603763,115.6219304
341225,阜南县,,,3,32.6350291,115.5857205
341226,颍上县,,,3,32.6288671,116.2646949
341282,界首市,,,3,33.2571531,115.3745770
341300,宿州市,,,2,33.6393918,116.9852972
341301,市辖区,City area,,3,,
341302,埇桥区,,,3,33.6402314,116.9773364
341321,砀山县,,,3,34.4254344,116.3550532
341322,萧县,,,3,34.1887308,116.9472849
341323,灵璧县,,,3,33.5420564,117.5578952
341324,泗县,,,3,33.4829725,117.9106379
341500,六安市,Lu'an,,2,31.7489891,116.4958906
341501,市辖区,City area,,3,,
341502,金安区,,,3,31.7557401,116.5091193
341503,裕安区,,,3,31.7378670,116.4798510
341521,寿县,,,3,32.5734525,116.7871571
341522,霍邱县,,,3,32.3448536,116.2813032
341523,舒城县,,,3,31.4621912,116.9486690
341524,金寨县,,,3,31.6783197,115.8796048
341525,霍山县,,,3,31.3926870,116.3328874
341600,亳州市,Bozhou,,2,33.8762324,115.7790220
341601,市辖区,City area,,3,,
341602,谯城区,,,3,33.8762324,115.7790220
341621,涡阳县,,,3,33.5058684,116.2198055
341622,蒙城县,,,3,33.2294902,116.5609857
341623,利辛县,,,3,33.1168194,116.1359431
341700,池州市,Chizhou,,2,30.6599258,117.4907863
341701,市辖区,City area,,3,,
341702,贵池区,,,3,30.6058470,117.4855721
341721,东至县,,,3,30.0966850,117.0275366
341722,石台县,,,3,30.2101711,117.4865162
341723,青阳县,,,3,30.6225133,117.9277933
341800,宣城市,Xuancheng,,2,30.9407157,118.7588167
341801,市辖区,City area,,3,,
341802,宣州区,,,3,30.9443965,118.7546217
341821,郎溪县,,,3,31.1263992,119.1798055
341822,广德县,,,3,30.8937826,119.4172025
341823,泾县,,,3,30.6905337,118.4064388
341824,绩溪县,,,3,30.0708674,118.5956740
341825,旌德县,,,3,30.2863457,118.5404849
341881,宁国市,,,3,30.6335733,118.9829850
350000,福建省,Fujian,,1,26.0785904,119.2978134
350100,福州市,Fuzhou shi,Fuzhou shi,2,26.0761062,119.3064058
350101,福州市轄區,Fuzhou shixiaqu,Fuzhou shixiaqu,3,,
350102,福州﹕鼓樓區,Fuzhou: Gulou qu,Fuzhou: Gulou qu,3,,
350103,福州﹕台江區,Fuzhou: Taijiang qu,Fuzhou: Taijiang qu,3,,
350104,福州﹕倉山區,Fuzhou: Cangshan qu,Fuzhou: Cangshan qu,3,,
350105,福州﹕馬尾區,Fuzhou: Mawei qu,Fuzhou: Mawei qu,3,,
350111,晋安区,,,3,26.2117708,119.3179715
350121,闽侯县,,,3,26.1916035,119.1496146
350122,連江,Lianjiang,Lianjiang,3,,
350123,羅源,Luoyuan,Luoyuan,3,,
350124,閩清,Minqing,Minqing,3,,
350125,永泰,Yongtai,Yongtai,3,,
350128,平潭,Pingtan,Pingtan,3,,
350181,福清市,Fuqing shi,Fuqing shi,3,25.5857819,119.3740940
350182,長樂市,Changle shi,Changle shi,3,,
350200,廈門市,Xiamen shi,Xiamen shi,2,,
350201,廈門市轄區,Xiamen shixiaqu,Xiamen shixiaqu,3,,
350203,廈門﹕思明區,Xiamen: Siming qu,Xiamen: Siming qu,3,,
350205,海沧区,,,3,24.5414335,117.9820812
350206,廈門﹕湖里區,Xiamen: Huli qu,Xiamen: Huli qu,3,,
350211,集美区,,,3,24.6439844,118.0386865
350212,同安区,,,3,24.7559022,118.0836296
350213,翔安区,,,3,24.6798945,118.2692599
350300,莆田市,Putian shi,Putian shi,2,25.3840067,119.1084695
350301,莆田市轄區,Putian shixiaqu,Putian shixiaqu,3,,
350302,莆田﹕城廂區,Putian: Chengxiang qu,Putian: Chengxiang qu,3,,
350303,莆田﹕涵江區,Putian: Hanjiang qu,Putian: Hanjiang qu,3,,
350304,荔城区,,,3,25.432617,119.01515
350305,秀屿区,,,3,25.3180277,119.1053259
350322,仙遊,Xianyou,Xianyou,3,,
350400,三明市,Sanming shi,Sanming shi,2,26.2564825,117.6182127
350401,三明市轄區,Sanming shixiaqu,Sanming shixiaqu,3,,
350402,三明﹕梅列區,Sanming: Meilie qu,Sanming: Meilie qu,3,,
350403,三明﹕三元區,Sanming: Sanyuan qu,Sanming: Sanyuan qu,3,,
350421,明溪,Mingxi,Mingxi,3,,
350423,清流,Qingliu,Qingliu,3,,
350424,寧化,Ninghua,Ninghua,3,,
350425,大田,Datian,Datian,3,,
350426,尤溪,Youxi,Youxi,3,,
350427,沙縣,Sha xian,Sha xian,3,,
350428,將樂,Jiangle,Jiangle,3,,
350429,泰寧,Taining,Taining,3,,
350430,建寧,Jianning,Jianning,3,,
350481,永安市,Yong'an shi,Yong'an shi,3,25.9590286,117.3593044
350500,泉州市,Quanzhou shi,Quanzhou shi,2,24.9220332,118.5822952
350501,泉州市轄區,Quanzhou shixiaqu,Quanzhou shixiaqu,3,,
350502,泉州﹕鯉城區,Quanzhou: Licheng qu,Quanzhou: Licheng qu,3,,
350503,丰泽区,,,3,24.9191337,118.6209619
350504,洛江区,,,3,25.1177768,118.6394799
350505,泉港区,,,3,25.1665425,118.8433063
350521,惠安,Hui'an,Hui'an,3,,
350524,安溪,Anxi,Anxi,3,,
350525,永春,Yongchun,Yongchun,3,,
350526,德化,Dehua,Dehua,3,,
350527,金門,Jinmen,Jinmen,3,,
350581,石獅市,Shishi shi,Shishi shi,3,,
350582,晉江市,Jinjiang shi,Jinjiang shi,3,,
350583,南安市,Nan'an shi,Nan'an shi,3,24.9408005,118.3595431
350600,漳州市,Zhangzhou shi,Zhangzhou shi,2,24.5915293,117.6549911
350601,漳州市轄區,Zhangzhou shixiaqu,Zhangzhou shixiaqu,3,,
350602,漳州﹕薌城區,Zhangzhou: Xiangcheng qu,Zhangzhou: Xiangcheng qu,3,,
350603,龙文区,,,3,24.5157533,117.6906431
350622,雲霄,Yunxiao,Yunxiao,3,,
350623,漳浦,Zhangpu,Zhangpu,3,,
350624,詔安,Zhao'an,Zhao'an,3,,
350625,長泰,Changtai,Changtai,3,,
350626,東山,Dongshan,Dongshan,3,,
350627,南靖,Nanjing,Nanjing,3,,
350628,平和,Pinghe,Pinghe,3,,
350629,華安,Hua'an,Hua'an,3,,
350681,龍海市,Longhai shi,Longhai shi,3,,
350700,南平市,Nanping shi,Nanping shi,2,26.6404775,118.1823027
350701,市辖区,City area,,3,,
350702,延平区,,,3,26.6351838,118.1781399
350721,順昌,Shunchang,Shunchang,3,,
350722,浦城,Pucheng,Pucheng,3,,
350723,光澤,Guangze,Guangze,3,,
350724,松溪,Songxi,Songxi,3,,
350725,政和,Zhenghe,Zhenghe,3,,
350781,邵武市,Shaowu shi,Shaowu shi,3,27.3406647,117.4926531
350782,武夷山市,Wuyishan shi,Wuyishan shi,3,27.7566588,118.0353069
350783,建甌市,Jian 'ou shi,Jian 'ou shi,3,,
350784,建陽市,Jianyang shi,Jianyang shi,3,,
350800,龙岩市,Longyan,,2,25.1006494,117.0341885
350801,市辖区,City area,,3,,
350802,新罗区,,,3,25.0983273,117.0373213
350821,长汀县,,,3,25.8336073,116.3576066
350822,永定县,,,3,24.7239610,116.7320967
350823,上杭县,,,3,25.0495149,116.4201021
350824,武平县,,,3,25.0955097,116.1003506
350825,连城县,,,3,25.7078789,116.7634571
350881,漳平市,,,3,25.2901709,117.4199009
350900,宁德市,Ningde,,2,26.6528190,119.5366788
350901,市辖区,City area,,3,,
350902,蕉城区,,,3,26.6558000,119.5238040
350921,霞浦县,,,3,26.8081188,120.0182855
350922,古田县,,,3,26.5801319,118.9726317
350923,屏南县,,,3,26.9174877,118.9614630
350924,寿宁县,,,3,27.3923451,119.4781637
350925,周宁县,,,3,27.0988270,119.3096673
350926,柘荣县,,,3,27.2052991,119.9015343
